174,197,200,172,117,74,36,0,0,0,0,0,0,0,0,0
124,147,149,122,67,26,0,0,0,0,0,0,0,0,0,0
76,100,102,75,24,0,0,0,0,0,0,0,0,0,0,0
30,69,67,36,0,0,0,0,0,0,0,0,0,0,0,0
50,50,38,17,0,0,0,0,0,0,0,0,0,0,0,0
44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,97,93,51,0,0,0,0,0,0,0,0,0,0,0,0
84,112,124,108,77,61,23,0,0,0,0,0,0,0,0,0
106,113,110,87,74,67,30,0,0,0,0,0,0,0,0,0
131,113,89,62,81,77,42,0,0,0,0,0,0,0,0,0
255,255,229,142,101,62,59,30,17,5,0,0,0,0,0,0
247,245,215,122,129,116,53,20,7,0,0,0,0,0,0,0
236,227,191,100,101,80,20,0,0,0,0,0,0,0,0,0
240,226,175,119,115,74,38,0,0,0,0,0,0,0,0,0
214,218,206,165,81,46,25,0,0,0,0,0,0,0,0,0
203,200,186,165,169,148,92,0,0,0,0,0,0,0,0,0
178,192,181,153,165,132,64,3,0,0,0,0,0,0,0,0
200,202,198,175,146,103,39,0,0,0,0,0,0,0,0,0
240,233,210,168,141,123,74,0,0,0,0,0,0,0,0,0
206,207,202,179,105,115,62,0,0,0,0,0,0,0,0,0
178,172,177,151,140,126,60,0,0,0,0,0,0,0,0,0
199,162,194,180,145,122,52,0,0,0,0,0,0,0,0,0
218,202,195,188,161,121,34,0,0,0,0,0,0,0,0,0
240,231,216,198,162,119,82,0,0,0,0,0,0,0,0,0
228,210,188,180,118,110,63,0,0,0,0,0,0,0,0,0
255,246,215,188,173,145,73,2,0,0,0,0,0,0,0,0
235,228,204,149,161,136,73,0,0,0,0,0,0,0,0,0
194,202,194,148,115,94,36,0,0,0,0,0,0,0,0,0
255,255,233,171,148,102,71,8,0,0,0,0,0,0,0,0
240,228,205,176,160,135,85,0,0,0,0,0,0,0,0,0
222,201,183,160,146,122,56,0,0,0,0,0,0,0,0,0
214,199,168,147,146,129,75,0,0,0,0,0,0,0,0,0
233,226,209,178,146,132,77,0,0,0,0,0,0,0,0,0
192,187,171,142,116,95,47,0,0,0,0,0,0,0,0,0
219,206,164,99,104,84,27,0,0,0,0,0,0,0,0,0
233,219,172,69,67,54,12,0,0,0,0,0,0,0,0,0
200,182,128,79,73,45,0,0,0,0,0,0,0,0,0,0
224,209,156,60,39,7,0,0,0,0,0,0,0,0,0,0
224,209,157,62,46,12,0,0,0,0,0,0,0,0,0,0
202,187,135,18,5,0,0,0,0,0,0,0,0,0,0,0
205,191,147,88,23,0,0,0,0,0,0,0,0,0,0,0
165,184,177,133,31,21,0,0,0,0,0,0,0,0,0,0
161,197,195,153,65,63,22,0,0,0,0,0,0,0,0,0
189,194,184,145,51,37,8,0,0,0,0,0,0,0,0,0
175,167,146,106,25,0,0,0,0,0,0,0,0,0,0,0
170,157,119,66,0,0,0,0,0,0,0,0,0,0,0,0
134,124,96,54,0,0,0,0,0,0,0,0,0,0,0,0
180,177,162,127,28,47,8,0,0,0,0,0,0,0,0,0
253,249,219,144,106,75,22,25,12,0,0,0,0,0,0,0
255,255,237,145,107,83,59,42,30,19,6,0,0,0,0,0
236,235,206,129,103,51,30,12,0,0,0,0,0,0,0,0
197,195,165,93,66,17,0,0,0,0,0,0,0,0,0,0
159,155,167,169,153,121,76,0,0,0,0,0,0,0,0,0
140,146,153,165,154,121,59,0,0,0,0,0,0,0,0,0
107,153,173,163,131,105,38,0,0,0,0,0,0,0,0,0
189,191,188,166,135,121,74,0,0,0,0,0,0,0,0,0
178,183,154,172,160,129,76,0,0,0,0,0,0,0,0,0
232,231,217,182,149,102,62,0,0,0,0,0,0,0,0,0
214,226,223,187,152,132,74,0,0,0,0,0,0,0,0,0
231,242,245,222,176,154,110,0,0,0,0,0,0,0,0,0
187,194,206,188,150,133,83,0,0,0,0,0,0,0,0,0
138,153,171,158,132,107,43,0,0,0,0,0,0,0,0,0
191,194,189,174,121,111,60,0,0,0,0,0,0,0,0,0
147,180,193,181,159,135,74,0,0,0,0,0,0,0,0,0
124,160,173,153,126,109,53,0,0,0,0,0,0,0,0,0
128,207,203,175,145,108,39,0,0,0,0,0,0,0,0,0
104,177,185,169,150,131,81,0,0,0,0,0,0,0,0,0
160,171,165,151,144,122,64,0,0,0,0,0,0,0,0,0
255,255,249,159,140,119,51,36,25,13,4,0,0,0,0,0
252,243,207,130,128,107,42,0,0,0,0,0,0,0,0,0
203,198,164,89,84,58,0,0,0,0,0,0,0,0,0,0
201,188,185,183,153,133,94,0,0,0,0,0,0,0,0,0
187,190,186,157,106,83,46,0,0,0,0,0,0,0,0,0
207,217,214,177,92,65,30,0,0,0,0,0,0,0,0,0
180,197,197,163,83,57,9,0,0,0,0,0,0,0,0,0
179,170,149,122,41,20,0,0,0,0,0,0,0,0,0,0
198,183,135,72,8,0,0,0,0,0,0,0,0,0,0,0
207,191,138,38,10,0,0,0,0,0,0,0,0,0,0,0
222,207,152,25,0,0,0,0,0,0,0,0,0,0,0,0
196,184,139,11,1,0,0,0,0,0,0,0,0,0,0,0
183,168,116,7,0,0,0,0,0,0,0,0,0,0,0,0
228,212,157,22,0,0,0,0,0,0,0,0,0,0,0,0
208,200,177,139,76,22,0,0,0,0,0,0,0,0,0,0
225,204,155,133,132,105,48,0,0,0,0,0,0,0,0,0
217,197,146,112,121,108,64,0,0,0,0,0,0,0,0,0
170,190,195,160,114,106,65,0,0,0,0,0,0,0,0,0
211,197,155,125,84,90,50,0,0,0,0,0,0,0,0,0
244,228,179,156,151,146,93,16,0,0,0,0,0,0,0,0
218,229,192,168,155,131,60,17,5,0,0,0,0,0,0,0
255,252,215,140,129,106,69,24,13,1,0,0,0,0,0,0
235,231,204,172,142,100,32,0,0,0,0,0,0,0,0,0
217,197,190,175,147,130,78,0,0,0,0,0,0,0,0,0
190,241,222,203,157,126,84,34,20,10,0,0,0,0,0,0
255,250,222,200,167,143,88,25,7,0,0,0,0,0,0,0
252,241,209,196,158,133,88,0,0,0,0,0,0,0,0,0
