217,206,169,85,31,7,0,0,0,0,0,0,0,0,0,0
203,191,154,95,16,0,0,0,0,0,0,0,0,0,0,0
152,140,104,49,0,0,0,0,0,0,0,0,0,0,0,0
109,155,148,107,14,0,0,0,0,0,0,0,0,0,0,0
166,185,179,138,57,42,0,0,0,0,0,0,0,0,0,0
194,226,225,188,51,76,44,2,0,0,0,0,0,0,0,0
185,205,204,167,61,69,31,0,0,0,0,0,0,0,0,0
147,165,164,128,31,23,0,0,0,0,0,0,0,0,0,0
100,116,114,78,0,0,0,0,0,0,0,0,0,0,0,0
93,112,114,85,22,0,0,0,0,0,0,0,0,0,0,0
74,107,117,90,20,0,0,0,0,0,0,0,0,0,0,0
43,75,90,70,12,0,0,0,0,0,0,0,0,0,0,0
35,43,51,36,3,0,0,0,0,0,0,0,0,0,0,0
18,4,19,3,0,0,0,0,0,0,0,0,0,0,0,0
26,21,18,11,0,0,0,0,0,0,0,0,0,0,0,0
54,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,18,0,5,2,0,0,0,0,0,0,0,0,0,0,0
43,55,48,25,0,0,0,0,0,0,0,0,0,0,0,0
186,204,201,164,77,23,0,0,0,0,0,0,0,0,0,0
158,193,195,162,95,62,0,0,0,0,0,0,0,0,0,0
179,220,220,186,111,80,0,5,0,0,0,0,0,0,0,0
154,188,189,155,79,83,30,0,0,0,0,0,0,0,0,0
110,147,152,110,83,71,25,0,0,0,0,0,0,0,0,0
126,154,160,131,72,38,1,0,0,0,0,0,0,0,0,0
100,119,142,127,85,67,35,0,0,0,0,0,0,0,0,0
153,185,193,166,92,44,12,0,0,0,0,0,0,0,0,0
165,188,187,161,107,43,0,0,0,0,0,0,0,0,0,0
148,158,155,130,72,3,0,0,0,0,0,0,0,0,0,0
165,164,160,147,100,10,0,0,0,0,0,0,0,0,0,0
160,149,124,105,66,10,0,0,0,0,0,0,0,0,0,0
126,121,106,88,41,0,0,0,0,0,0,0,0,0,0,0
196,182,148,123,98,62,23,0,0,0,0,0,0,0,0,0
154,149,123,84,76,55,12,0,0,0,0,0,0,0,0,0
196,194,176,134,88,53,9,0,0,0,0,0,0,0,0,0
190,243,230,186,109,104,27,22,9,0,0,0,0,0,0,0
255,255,255,188,121,88,81,54,42,30,21,5,1,0,0,0
255,255,231,160,107,86,61,22,12,1,0,0,0,0,0,0
225,223,195,119,89,67,28,0,0,0,0,0,0,0,0,0
188,187,162,109,97,73,10,0,0,0,0,0,0,0,0,0
203,192,153,83,58,31,0,0,0,0,0,0,0,0,0,0
211,203,179,143,101,56,18,0,0,0,0,0,0,0,0,0
207,198,186,156,86,20,0,0,0,0,0,0,0,0,0,0
208,187,175,158,84,0,0,0,0,0,0,0,0,0,0,0
200,185,154,131,55,0,0,0,0,0,0,0,0,0,0,0
200,187,150,107,22,0,0,0,0,0,0,0,0,0,0,0
188,173,127,69,7,0,0,0,0,0,0,0,0,0,0,0
219,203,150,35,0,0,0,0,0,0,0,0,0,0,0,0
197,183,136,27,0,0,0,0,0,0,0,0,0,0,0,0
206,193,151,82,0,0,0,0,0,0,0,0,0,0,0,0
211,208,192,153,69,0,0,0,0,0,0,0,0,0,0,0
174,205,210,176,86,36,10,0,0,0,0,0,0,0,0,0
125,196,197,161,90,53,11,0,0,0,0,0,0,0,0,0
255,255,236,161,54,73,47,31,19,7,0,0,0,0,0,0
255,255,225,142,47,64,17,6,0,0,0,0,0,0,0,0
232,226,194,111,34,43,0,0,0,0,0,0,0,0,0,0
203,189,156,118,64,30,0,0,0,0,0,0,0,0,0,0
166,172,151,108,70,40,4,0,0,0,0,0,0,0,0,0
178,173,147,105,31,44,0,0,0,0,0,0,0,0,0,0
191,197,191,158,99,80,37,0,0,0,0,0,0,0,0,0
215,230,229,194,120,104,63,0,0,0,0,0,0,0,0,0
180,201,204,175,83,106,63,0,0,0,0,0,0,0,0,0
130,205,208,173,93,82,32,0,0,0,0,0,0,0,0,0
154,179,176,150,107,95,59,0,0,0,0,0,0,0,0,0
129,153,152,117,90,66,22,0,0,0,0,0,0,0,0,0
164,183,185,155,85,26,0,0,0,0,0,0,0,0,0,0
158,197,203,178,106,56,22,0,0,0,0,0,0,0,0,0
129,176,185,163,106,67,26,0,0,0,0,0,0,0,0,0
133,151,157,132,61,50,8,0,0,0,0,0,0,0,0,0
154,159,156,135,107,85,37,0,0,0,0,0,0,0,0,0
103,112,112,90,63,37,0,0,0,0,0,0,0,0,0,0
107,108,105,73,33,18,0,0,0,0,0,0,0,0,0,0
167,152,101,98,50,15,0,0,0,0,0,0,0,0,0,0
255,255,233,162,99,54,47,32,20,9,0,0,0,0,0,0
255,255,203,183,81,77,54,18,5,0,0,0,0,0,0,0
255,250,216,175,115,92,58,3,0,0,0,0,0,0,0,0
236,230,212,176,89,80,49,0,0,0,0,0,0,0,0,0
204,195,182,153,65,40,13,0,0,0,0,0,0,0,0,0
255,255,223,140,50,31,17,0,0,0,0,0,0,0,0,0
246,255,233,141,75,65,53,38,26,14,3,0,0,0,0,0
231,230,198,101,33,33,17,3,0,0,0,0,0,0,0,0
194,201,172,85,22,11,0,0,0,0,0,0,0,0,0,0
169,168,137,53,3,0,0,0,0,0,0,0,0,0,0,0
121,123,99,42,0,0,0,0,0,0,0,0,0,0,0,0
147,157,153,121,46,0,0,0,0,0,0,0,0,0,0,0
